,document,title
https://www.theguardian.com/lifeandstyle/2016/nov/21/trainers-less-cushioning-padding-loading-rate-running-reduce-injury-study,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Fnov%2F21%2Ftrainers-less-cushioning-padding-loading-rate-running-reduce-injury-study,"Trainers with less cushioning can reduce injury, study shows Knees, stretching and heel-striking: three running myths debunked"
https://www.theguardian.com/lifeandstyle/2016/nov/23/bathroom-cleansers-99-per-cent-germs,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Fnov%2F23%2Fbathroom-cleansers-99-per-cent-germs,Why do bathroom cleansers only kill 99.9% of germs and not all of them?
https://www.theguardian.com/lifeandstyle/2016/nov/25/female-orgasm-research,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Fnov%2F25%2Ffemale-orgasm-research,How do women really know if they are having an orgasm?
https://www.theguardian.com/lifeandstyle/2016/nov/26/teenagers-with-mental-illness-i-failed-her-and-i-dont-want-to-fail-her-again,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Fnov%2F26%2Fteenagers-with-mental-illness-i-failed-her-and-i-dont-want-to-fail-her-again,"Teenagers with mental illness: 'I failed her and I don't want to fail her again' Help for children's mental health, from apps to parenting classes"
https://www.theguardian.com/lifeandstyle/2016/nov/27/the-psychology-behind-a-nice-cup-of-tea,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Fnov%2F27%2Fthe-psychology-behind-a-nice-cup-of-tea,The psychology behind a nice cup of tea
https://www.theguardian.com/lifeandstyle/2016/nov/28/breakfast-health-america-kellog-food-lifestyle,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Fnov%2F28%2Fbreakfast-health-america-kellog-food-lifestyle,How lobbyists made breakfast 'the most important meal of the day' Fish for dinner? Your seafood might come with a side of plasticThe dubious science of Dr. Luke's Core brand: inside the premium bottled water industry
https://www.theguardian.com/lifeandstyle/2016/nov/28/do-you-spend-enough-time-with-your-children,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Fnov%2F28%2Fdo-you-spend-enough-time-with-your-children,How much time should you spend with your children?
https://www.theguardian.com/lifeandstyle/2016/nov/28/hemosep-blood-transfuion-machine-strathclyde-university,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Fnov%2F28%2Fhemosep-blood-transfuion-machine-strathclyde-university,Hemosep: the machine set to revolutionise blood transfusions Scientists to 'reset' blood proteins in attempt to slow ageing process
https://www.theguardian.com/lifeandstyle/2016/nov/30/carrie-fisher-advice-column-mental-illness-bipolar-disorder,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Fnov%2F30%2Fcarrie-fisher-advice-column-mental-illness-bipolar-disorder,Ask Carrie Fisher: I'm bipolar – how do you feel at peace with mental illness? Ask Carrie Fisher: my husband has been seeing prostitutes. Can I trust him again?
https://www.theguardian.com/lifeandstyle/2016/nov/30/making-noise-about-deafness-blindness-ailments-lip-reading-katharine-whitehorn,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Fnov%2F30%2Fmaking-noise-about-deafness-blindness-ailments-lip-reading-katharine-whitehorn,Make some noise about going deaf
https://www.theguardian.com/lifeandstyle/2016/oct/03/can-you-tell-how-drunk-you-are,/v1/related/controcurator?q=https://www.theguardian.com/lifeandstyle/2016/oct/03/can-you-tell-how-drunk-you-are,Can you tell how drunk you are?
https://www.theguardian.com/lifeandstyle/2016/oct/04/girls-as-young-as-7-feel-pressure-to-be-pretty-body-confidence-girlguiding-study-reveals,/v1/related/controcurator?q=https://www.theguardian.com/lifeandstyle/2016/oct/04/girls-as-young-as-7-feel-pressure-to-be-pretty-body-confidence-girlguiding-study-reveals,Girls as young as 7 feel pressure to be pretty – body confidence study
https://www.theguardian.com/lifeandstyle/2016/oct/04/young-girls-ashamed-survey-body-confidence,/v1/related/controcurator?q=https://www.theguardian.com/lifeandstyle/2016/oct/04/young-girls-ashamed-survey-body-confidence,Why one in six young girls feels ashamed by how she looks
https://www.theguardian.com/lifeandstyle/2016/oct/06/more-young-girls-asking-gp-genital-cosmetic-surgery-study-finds,/v1/related/controcurator?q=https://www.theguardian.com/lifeandstyle/2016/oct/06/more-young-girls-asking-gp-genital-cosmetic-surgery-study-finds,"More young girls asking GPs about genital cosmetic surgery, study finds Female genital mutilation is alive in Australia. It's just called labiaplasty | Van BadhamDesigner vagina surgery: snip, stitch, kerching!"
https://www.theguardian.com/lifeandstyle/2016/oct/09/stillbirth-candid-documentary-still-loved-families,/v1/related/controcurator?q=https://www.theguardian.com/lifeandstyle/2016/oct/09/stillbirth-candid-documentary-still-loved-families,Untold grief: the heartbreaking impact of stillbirth is revealed in new documentary The child I lostStill Loved review – parental resilience and candour in the face of stillbirth
https://www.theguardian.com/lifeandstyle/2016/oct/09/why-lying-makes-us-want-to-wash-ourselves,/v1/related/controcurator?q=https://www.theguardian.com/lifeandstyle/2016/oct/09/why-lying-makes-us-want-to-wash-ourselves,Why lying makes us want to wash ourselves
https://www.theguardian.com/lifeandstyle/2016/oct/22/9-things-i-wish-id-known-before-i-adopted-a-child,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2016%2Foct%2F22%2F9-things-i-wish-id-known-before-i-adopted-a-child,9 things I wish I'd known before I adopted a child
https://www.theguardian.com/lifeandstyle/2016/sep/10/have-you-heard-the-one-about-the-comedian-and-his-autistic-son,/v1/related/controcurator?q=https://www.theguardian.com/lifeandstyle/2016/sep/10/have-you-heard-the-one-about-the-comedian-and-his-autistic-son,Have you heard the one about the comedian and his autistic son?
https://www.theguardian.com/lifeandstyle/2017/feb/01/older-population-ageing-benefits-society,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2017%2Ffeb%2F01%2Folder-population-ageing-benefits-society,Are there any benefits to society of an older population?
https://www.theguardian.com/lifeandstyle/2017/feb/01/protein-supplements-shakes-real-food-which-is-better-for-you,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2017%2Ffeb%2F01%2Fprotein-supplements-shakes-real-food-which-is-better-for-you,Pumped on protein: can a shake ever be as good as a plate of food? Want a healthier diet? Then don't believe the hype | Erika Nicole Kendall
https://www.theguardian.com/lifeandstyle/2017/feb/04/floella-benjamin-q-and-a-interview,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2017%2Ffeb%2F04%2Ffloella-benjamin-q-and-a-interview,Floella Benjamin: 'The Queen gave me a masterclass in people skills' MC Novelist: 'The worst thing anyone's said to me? Some dude dissing my trainers'
https://www.theguardian.com/lifeandstyle/2017/feb/05/table-of-delights-website-tempt-kids-into-kitchens-cooking,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2017%2Ffeb%2F05%2Ftable-of-delights-website-tempt-kids-into-kitchens-cooking,"Can't cook, won't cook? Website bids to tempt kids into kitchens Cash for courgettes! How to bribe kids to eat greens"
https://www.theguardian.com/lifeandstyle/2017/feb/05/why-the-need-for-empathetic-citizens-has-never-been-greater,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2017%2Ffeb%2F05%2Fwhy-the-need-for-empathetic-citizens-has-never-been-greater,Why the need for empathetic citizens has never been greater
https://www.theguardian.com/lifeandstyle/2017/jan/01/how-we-transition-into-new-year,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2017%2Fjan%2F01%2Fhow-we-transition-into-new-year,How we transition into the new year
https://www.theguardian.com/lifeandstyle/2017/jan/01/taryn-brumfitt-embrace-women-body-image-ditch-diets,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2017%2Fjan%2F01%2Ftaryn-brumfitt-embrace-women-body-image-ditch-diets,Ex-bodybuilder Taryn Brumfitt campaigns to ditch diets and end myth of the ideal shape A moment that changed me: being abused on the street about my weight | Sofie Hagen
https://www.theguardian.com/lifeandstyle/2017/jan/03/no-evidence-sugar-free-diet-soft-drinks-aid-weight-loss-study,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2017%2Fjan%2F03%2Fno-evidence-sugar-free-diet-soft-drinks-aid-weight-loss-study,No evidence sugar-free soft drinks aid weight loss – study The Case Against Sugar review – an unsweetened attack on diet mythsThe sugar conspiracy | Ian Leslie
https://www.theguardian.com/lifeandstyle/2017/jan/04/tackle-condensation-bathroom-shower-notes-queries,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2017%2Fjan%2F04%2Ftackle-condensation-bathroom-shower-notes-queries,What's the best way to tackle bathroom condensation after a shower?
https://www.theguardian.com/lifeandstyle/2017/jan/06/open-water-swimming-last-chance-alexandra-heminsley-leap-in,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2017%2Fjan%2F06%2Fopen-water-swimming-last-chance-alexandra-heminsley-leap-in,My swimming odyssey: 'It felt like a last chance to prove what I was capable of'
https://www.theguardian.com/lifeandstyle/2017/jan/07/bread-bombs-advice-syria-parenting-children-refugee-camps,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2017%2Fjan%2F07%2Fbread-bombs-advice-syria-parenting-children-refugee-camps,"Cuddles, not bombs: how one woman helped children in Syria Guardian and Observer readers raise over £500,000 for child refugees"
https://www.theguardian.com/lifeandstyle/2017/jan/08/botox-nation-america-addiction-crack-like-cosmetic-procedures,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2017%2Fjan%2F08%2Fbotox-nation-america-addiction-crack-like-cosmetic-procedures,Is America developing a 'crack-like addiction' to Botox beauty?
https://www.theguardian.com/lifeandstyle/2017/jan/08/changing-the-way-you-think-resultions-adult-brains-neuroscience,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2017%2Fjan%2F08%2Fchanging-the-way-you-think-resultions-adult-brains-neuroscience,The Guardian Changing the way you think Changing the way you think
https://www.theguardian.com/lifeandstyle/2017/jan/09/born-mother-pregnancy-idea-frightening,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2017%2Fjan%2F09%2Fborn-mother-pregnancy-idea-frightening,"'As she is born, part of me is dying' – how becoming a mother changes you"
https://www.theguardian.com/lifeandstyle/2017/jan/12/self-care-problems-solange-knowles,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2017%2Fjan%2F12%2Fself-care-problems-solange-knowles,The Guardian Generation treat yo' self: the problem with 'self-care' Generation treat yo' self: the problem with 'self-care' How to be more positive this year: 'Trump makes this much harder'
https://www.theguardian.com/lifeandstyle/2017/jan/13/avocado-emergency-nearly-cost-my-finger,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2017%2Fjan%2F13%2Favocado-emergency-nearly-cost-my-finger,Avocado emergency nearly cost my finger
https://www.theguardian.com/lifeandstyle/2017/jan/14/fixing-dad-documentary-diabetes-low-carbohydrate,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2017%2Fjan%2F14%2Ffixing-dad-documentary-diabetes-low-carbohydrate,How we 'fixed' our diabetic dad – and saved his life
https://www.theguardian.com/lifeandstyle/2017/jan/15/star-turn-seeing-in-the-dark-and-tricks-of-the-light,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2017%2Fjan%2F15%2Fstar-turn-seeing-in-the-dark-and-tricks-of-the-light,Star turn: tricks of the brain on seeing the night sky
https://www.theguardian.com/lifeandstyle/2017/jan/16/everything-you-want-to-know-about-diets-and-cancer,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2017%2Fjan%2F16%2Feverything-you-want-to-know-about-diets-and-cancer,The Guardian Everything you wanted to know about cancer diets Everything you wanted to know about cancer diets
https://www.theguardian.com/lifeandstyle/2017/jan/16/how-can-i-cope-better-with-stress,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2017%2Fjan%2F16%2Fhow-can-i-cope-better-with-stress,How can I cope better with stress?
https://www.theguardian.com/lifeandstyle/2017/jan/20/im-13-and-worried-about-being-fat,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2017%2Fjan%2F20%2Fim-13-and-worried-about-being-fat,I'm 13 and worried about being fat
https://www.theguardian.com/lifeandstyle/2017/jan/22/how-music-affects-the-brain,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2017%2Fjan%2F22%2Fhow-music-affects-the-brain,How music affects the brain A neuroscientist explains: how music affects the brain - podcast
https://www.theguardian.com/lifeandstyle/2017/jan/22/should-i-abandon-my-son-to-my-alcoholic-husband-mariella-frostrup,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2017%2Fjan%2F22%2Fshould-i-abandon-my-son-to-my-alcoholic-husband-mariella-frostrup,Should I abandon my son to my alcoholic husband?
https://www.theguardian.com/lifeandstyle/2017/jan/23/bad-fad-ruby-tandoh-on-how-clean-eating-turned-toxic,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2017%2Fjan%2F23%2Fbad-fad-ruby-tandoh-on-how-clean-eating-turned-toxic,Bad fad – Ruby Tandoh on how clean eating turned toxic
https://www.theguardian.com/lifeandstyle/2017/jan/23/sex-toys-childrens-toys-swedish-banned-chemicals-study,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2017%2Fjan%2F23%2Fsex-toys-childrens-toys-swedish-banned-chemicals-study,"Sex toys 'safer' than children's toys, Swedish chemicals study finds"
https://www.theguardian.com/lifeandstyle/2017/jan/25/uk-egg-producers-free-range-sector-bird-flu,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2017%2Fjan%2F25%2Fuk-egg-producers-free-range-sector-bird-flu,Free range eggs may have to be renamed because of bird flu restrictions Bird flu found in flock of farmed pheasants in Lancashire
https://www.theguardian.com/lifeandstyle/2017/jan/27/experience-i-talk-with-my-eyes,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2017%2Fjan%2F27%2Fexperience-i-talk-with-my-eyes,Experience: I talk with my eyes Experience: I had a stroke while I was pregnant
https://www.theguardian.com/lifeandstyle/2017/jan/27/women-on-the-verge-of-a-midlife-crisis,/v1/related/controcurator?q=https%3A%2F%2Fwww.theguardian.com%2Flifeandstyle%2F2017%2Fjan%2F27%2Fwomen-on-the-verge-of-a-midlife-crisis,Women on the verge of a midlife crisis 'It hits you over the head': can I survive my midlife crisis?Sex and the middle-aged woman … a groundbreaking BBC drama tells it like it is
